Ulasan,Label
"['apk', 'bantu', 'dokter', 'ramah', 'terimakasih']",Operability
"['bantu', 'dokter', 'banget']",Operability
['bagus'],Operability
"['terima', 'kasih', 'mudah', 'konsultasi', 'online', 'aplikasi', 'manfaat', 'bantu']",Simplicity
['good'],Operability
"['muas', 'layan', 'ramah']",Operability
['bantu'],Operability
"['bantu', 'dokter']",Operability
"['ramah', 'jelas', 'detail']",Simplicity
['good'],Operability
"['bagus', 'bnget']",Operability
"['membantusangat', 'tolong', 'yg', 'tanya', 'resfonnya', 'cepat']",Execution Efficiency
"['konsultasi', 'muas']",Operability
['bantu'],Operability
"['dokter', 'ramah', 'jelas', 'yg', 'mudah', 'erti']",Simplicity
"['responnya', 'cepat']",Execution Efficiency
"['aplikasi', 'bagus', 'sdh', 'updatejadinya', 'lot', 'tdk', 'masuk', 'list', 'dokter', 'yg', 'aktif']",Operability
['bantu'],Operability
"['sngat', 'bantu', 'mudah']",Simplicity
['bagus'],Operability
"['keren', 'dokter', 'ramah', 'banged']",Operability
['bantu'],Operability
"['mantap', 'bantu']",Operability
['mantullll'],Operability
['bantu'],Operability
['good'],Operability
"['bantu', 'dokter']",Simplicity
"['sangad', 'bantu']",Operability
"['bantu', 'terimakasih', 'bu', 'dr', 'nesya']",Operability
"['halodoc', 'dokter', 'bantu']",Operability
"['bagus', 'banget']",Operability
"['fast', 'respon']",Execution Efficiency
"['respon', 'dokter', 'cepat', 'ramah', 'bantu', 'rumah', 'keluh', 'sehat', 'atas']",Execution Efficiency
['puas'],Operability
['mantap'],Operability
"['okdokternya', 'bagus', 'bagus']",Operability
"['bantu', 'terimakasiiiih', 'halo', 'doc']",Operability
"['balas', 'cepat', 'bantu']",Execution Efficiency
"['manfaat', 'bngt', 'nyesel', 'kalo', 'nda', 'pake', 'aplikasi']",Operability
"['mudah', 'orang', 'sakit', 'tinggal']",Simplicity
"['good', 'bantu']",Operability
"['manfaat', 'guna', 'terima', 'kasih']",Operability
['bantu'],Operability
['muas'],Operability
"['x', 'download', 'lgs', 'ku', 'coba', 'alhamdulillah', 'responnya', 'cepat', 'tdk', 'kendala', 'sukses', 'slalu', 'utk', 'halodok']",Execution Efficiency
"['terimakasih', 'halodoc', 'mambantu', 'layan', 'nya', 'bagus']",Operability
['bantu'],Operability
['bantu'],Operability
"['bantu', 'respon', 'dokter', 'cepat']",Execution Efficiency
['bagus'],Operability
"['puas', 'dah', 'pokok']",Operability
['bantu'],Operability
"['mantap', 'bagus']",Operability
"['responnya', 'sangt', 'cepat']",Execution Efficiency
"['sgt', 'bantu']",Operability
['muas'],Operability
"['aplikasi', 'nya', 'bantu', 'dokter', 'ramah', 'cepet', 'mblsnya', 'chat']",Operability
['mantap'],Operability
"['bantu', 'banget', 'sempet', 'obat', 'rs', 'karna', 'tulang', 'trs', 'obat', 'ilang', 'konsul', 'halodoc', 'dokter', 'profesional', 'banget', 'udah', 'tau', 'gejala', 'diceritain', 'detail', 'hehe', 'mantap']",Operability
"['suka', 'bgt', 'halodoc', 'bantu']",Operability
"['bantu', 'aplikasi', 'mudah', 'konsultasi']",Simplicity
"['allhamdulilah', 'bantu']",Operability
"['bantu', 'dokter', 'ramah']",Operability
"['sngt', 'bantu']",Operability
['bantu'],Operability
"['suka', 'aplikasi', 'halodoc', 'dokter', 'langsung', 'tanggap', 'chat', 'malam', 'malam', 'sabar', 'enak', 'ngejelasinnya', 'terima', 'kasih', 'dok', 'terima', 'kasih', 'halodoc']",Simplicity
['bantu'],Operability
"['tebantu', 'aplikasi', 'terima', 'kasih', 'halodoc']",Operability
['muas'],Operability
"['terima', 'kasihsangat', 'bantu']",Operability
['mudah'],Simplicity
"['bantu', 'yg', 'bayi']",Operability
['bagus'],Operability
['manfaat'],Operability
"['dokter', 'nya', 'ramahaplikasi', 'nya', 'manfaat']",Operability
"['layan', 'cepat', 'jg', 'ramah', 'terima', 'kasih']",Execution Efficiency
"['bantu', 'terimakasih']",Operability
"['aplikasi', 'yanh', 'bantu']",Operability
"['tangan', 'cepat']",Execution Efficiency
['muas'],Operability
"['bantu', 'respon', 'dokter', 'cepat', 'ramah']",Execution Efficiency
"['terima', 'kasih', 'aplukasi', 'halodoc', 'bantu', 'responnya', 'lumayan', 'cepat']",Execution Efficiency
"['aplikasi', 'yg', 'manfaat', 'dokter', 'ramahramah']",Operability
['bagus'],Operability
"['bagus', 'banget', 'aplikasi', 'nya', 'layan', 'nya']",Operability
"['dokter', 'fast', 'replay']",Execution Efficiency
"['keren', 'aplikasi', 'nya']",Operability
"['best', 'apllication', 'ever', 'have', 'been']",Operability
"['muas', 'terimakasih', 'halodoc']",Operability
['bantu'],Operability
['bantu'],Operability
"['bantu', 'haturnuhun', 'halodoc']",Operability
"['aplikasi', 'bagus']",Operability
"['dokter', 'ramah', 'bantu', 'terimakasih', 'halodoc']",Operability
"['sagat', 'puas', 'bantu']",Operability
"['cocok', 'dgn', 'aplikasi', 'halodoc', 'dokter', 'ramah', 'solutif', 'honestly', 'kali', 'pake', 'aplikasi', 'moga', 'resep', 'yg', 'cocok', 'lekas', 'sembuh', 'terima', 'kasih']",Execution Efficiency
['good'],Operability
"['konsultasi', 'bagus', 'aplikasi', 'dokter', 'ramah', 'serasa', 'temu', 'langsung']",Operability
"['manfaat', 'bantu']",Operability
"['aplikasi', 'bantu', 'respond', 'nya', 'jga', 'cepat', 'terimakasih', 'halodoc']",Execution Efficiency
['good'],Operability
"['n', 'mantap']",Operability
['manfaat'],Operability
"['bagus', 'bgt']",Operability
['bagussss'],Operability
['keren'],Operability
"['bantu', 'keluh']",Operability
['good'],Operability
"['good', 'luck']",Operability
['menbantu'],Operability
"['bagus', 'responsif']",Operability
['good'],Operability
['mantap'],Operability
"['kirim', 'cepat', 'packing', 'bungkus', 'rapih', 'aman', 'jaga', 'mesan', 'bayar', 'mudah']",Simplicity
"['bantu', 'keluh', 'terimakasih', 'dokter', 'sesi', 'dokter', 'menit', 'yg', 'mohon', 'baik']",Operability
"['bagus', 'tp', 'sayang', 'daerah', 'jombang', 'jawa', 'timur', 'dokter', 'rumah', 'sakit']",Operability
['mantap'],Operability
"['terima', 'kasih', 'jelas']",Simplicity
"['respon', 'cepat']",Execution Efficiency
"['bantu', 'cari', 'solusi', 'ank', 'sakit', 'bantu', 'beli', 'obat', 'saat', 'yg', 'konsultadi', 'dg', 'dokter', 'menit', 'tp', 'cepat', 'bgt', 'ya', 'gak', 'menit', 'dc', 'kyaknya', 'sya', 'tdk', 'batas', 'haajd', 'hrs', 'cepet', 'balas', 'chat', 'dr', 'dokternyabiar', 'tuntas', 'solusi', 'terimakasih', 'halo', 'dok']",Simplicity
['bantu'],Operability
"['bantu', 'konsultasi', 'beli', 'obat']",Operability
['bantu'],Operability
"['sanagt', 'bagus', 'bantu', 'situasi', 'urgent']",Operability
"['bagus', 'bnyk', 'bantu']",Operability
"['fast', 'responmudah', 'paham']",Simplicity
"['halodoc', 'mantap']",Operability
"['bantu', 'layan', 'aplikasi', 'dokter', 'ramah']",Operability
['bantu'],Operability
"['bantu', 'terima', 'kasih', 'halodoc']",Operability
['bagus'],Operability
"['layan', 'nya', 'ok', 'sy', 'puas']",Operability
['bantu'],Operability
['bantu'],Operability
"['bantu', 'butuh', 'obat', 'tp', 'tdk', 'bs', 'kluar', 'u', 'beli']",Operability
['bagus'],Operability
"['aplikasi', 'bantu', 'moga', 'dtingkatkan']",Operability
"['fast', 'response']",Execution Efficiency
"['dokter', 'masuk', 'yg', 'manfaat', 'terima', 'kasih', 'hallodoc']",Operability
"['bantu', 'terima', 'kasih']",Operability
"['fast', 'response']",Execution Efficiency
"['respon', 'dokter', 'cepat']",Execution Efficiency
"['aplikasi', 'bagus']",Operability
"['mantaaaaab', 'bantu']",Operability
['good'],Operability
['best'],Operability
"['belas', 'cepat']",Execution Efficiency
"['puassss', 'trimkasih', 'hallodoc']",Operability
"['alhamdulillah', 'aplikasi', 'bantu', 'ga', 'repot', 'dr', 'alham', 'dulillah', 'drnya', 'responnya', 'cepat', 'terimakasih', 'halodoc', 'moga', 'baik', 'allah', 'balas', 'baik', 'dr', 'nyaamin']",Execution Efficiency
"['aplikasi', 'bagussss', 'banget', 'dokter', 'fast', 'respon', 'ramah', 'udah', 'mah', 'gratis', 'masya', 'allah', 'bnr', 'ngebantuuu', 'banget', 'hidup', 'hari', 'moga', 'halodoc', 'sukses', 'd']",Simplicity
['bagusss'],Operability
"['n', 'langsung', 'd', 'tanggapinterima', 'ksh', 'halodoc', 'kalo', 'bs', 'diskon', 'nya', 'd', 'perpanjanghehe']",Simplicity
['bantu'],Operability
"['bantu', 'kala', 'darurat', 'dokter', 'ramah', 'alhamdllah']",Operability
['bantu'],Operability
"['kali', 'konsultasi', 'dokter', 'fastrespon', 'jawabbaru', 'doang', 'dapet', 'dokter', 'yg', 'ngk', 'keluh']",Execution Efficiency
['bantu'],Operability
"['bantu', 'terimakasih', 'halodoc', 'moga', 'sukses', 'kembang', 'terima', 'kasih']",Operability
['bantu'],Operability
['good'],Operability
"['bantu', 'manfaat']",Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
"['terimakasih', 'bantu']",Operability
"['bantu', 'banget', 'gratis', 'jga', 'mantap']",Operability
"['layan', 'cepat', 'tugas', 'ramah', 'bantu']",Execution Efficiency
"['trimakasih', 'pelayann', 'nya', 'bagus']",Operability
['bantu'],Operability
['manfaat'],Operability
"['mantap', 'n', 'solutif', 'banget']",Execution Efficiency
['bantu'],Operability
['bantu'],Operability
"['bantu', 'pilih', 'dokter', 'lainharus', 'bayar', 'dlu', 'ekonomi', 'kls', 'bawahudh', 'kyak', 'rs', 'bayar', 'dlu']",Operability
"['bagus', 'banget']",Operability
"['bantu', 'terimakasih']",Operability
"['cukuo', 'bantu']",Operability
"['layan', 'muas']",Operability
"['aplikasi', 'nya', 'bagus', 'bgtdokter', 'cepat', 'bls', 'chat', 'nya', 'sukses', 'halodoc']",Execution Efficiency
['mantap'],Operability
"['cepat', 'jawab']",Execution Efficiency
"['bantu', 'layan', 'halodoc', 'yg', 'sigap', 'cepat', 'merespon', 'keluh', 'guna', 'layan']",Execution Efficiency
"['bantu', 'terimakasih']",Operability
"['respon', 'cepat']",Execution Efficiency
"['aplikasi', 'bantu', 'guna', 'klo', 'free', 'konsultasi']",Operability
['keren'],Operability
"['kesan', 'bantu']",Operability
"['aplikasi', 'cukuo', 'bantu']",Operability
"['terima', 'kasihsangat', 'bantu']",Operability
"['bagus', 'terima', 'kasih']",Operability
"['daftar', 'mudah', 'antri']",Simplicity
['bantu'],Operability
"['dokterny', 'cepat', 'tanggapdan', 'resep', 'aplikasi', 'bantu']",Execution Efficiency
"['bagus', 'bgt', 'bantu']",Operability
['mantap'],Operability
"['puas', 'asa', 'dokter', 'rumah', 'thank', 'halodoc']",Operability
"['gilaaaaaa', 'puas', 'sekaliiiii', 'ouuyyyyy']",Operability
"['dokter', 'respon', 'cepat']",Execution Efficiency
"['efisien', 'dokter', 'ramah']",Execution Efficiency
"['bantu', 'chat', 'nya', 'balas', 'dgn', 'cepat', 'ramah']",Execution Efficiency
['mantap'],Operability
"['bantu', 'dokter', 'sabar']",Operability
"['bagus', 'bantu']",Operability
"['manfaat', 'mempermudahkn', 'pasiennn']",Simplicity
['bantu'],Operability
"['dokter', 'mudah', 'paham', 'respon', 'cepat']",Simplicity
"['alhamdulillah', 'sy', 'bantu']",Operability
"['bantu', 'informasi', 'terimakasih', 'halodoc']",Operability
['good'],Operability
"['mudah', 'tolong', 'rumah']",Simplicity
['bantu'],Operability
"['terima', 'kasih', 'halo', 'dokter', 'aplikasi', 'bantu', 'kmi', 'sekluarga', 'khusus', 'nya', 'umu', 'nya', 'guna', 'aplikasi']",Operability
['mantap'],Operability
"['puas', 'banget', 'jawab', 'detail']",Operability
['bagus'],Operability
['bantu'],Operability
"['moga', 'bantu']",Operability
"['bantu', 'yg', 'butuh', 'advice', 'dokter', 'langsung', 'dokter', 'balas', 'chat', 'terimakasih', 'halodoc']",Operability
"['bermafaatdan', 'bantu', 'tentunyamakasih', 'halodoc']",Operability
"['bagus', 'sih', 'layan', 'dokter', 'nya', 'karna', 'tunggu', 'nya', 'aja', 'ngobrol', 'dokter']",Operability
"['bagus', 'banget']",Operability
"['dokter', 'cepat', 'jawab']",Execution Efficiency
"['alhamdulillah', 'bantu', 'aplikasi']",Operability
"['alhmdulillah', 'respon', 'muas', 'terima', 'kasih', 'halodoc']",Operability
"['sanat', 'bantu']",Operability
['bantu'],Operability
"['sip', 'layan', 'muas']",Operability
['bantu'],Operability
"['bantu', 'informasi', 'tarik', 'terima', 'kasih', 'halodoc']",Operability
['bantu'],Operability
"['bantu', 'yg', 'bpjs', 'nya', 'udh', 'mati', 'daftar', 'bpjs', 'yg', 'males', 'klinik']",Operability
['good'],Operability
"['layan', 'feedback', 'cepat', 'ramah']",Execution Efficiency
"['aplikasi', 'bantu', 'dokter', 'jelas']",Simplicity
['kerennnnn'],Operability
"['jelas', 'muas', 'dokter', 'ramah']",Simplicity
"['bagus', 'bantu']",Operability
['bagus'],Operability
"['cuku', 'bantu']",Operability
['bantu'],Operability
"['responnya', 'cepat']",Execution Efficiency
['bantu'],Operability
"['kerenpas', 'butuh', 'banget', 'aplikasi']",Operability
['mudah'],Simplicity
"['slow', 'respon', 'tp', 'inti', 'solusi', 'yg', 'dapat', 'dgn', 'konsultasi', 'dokternyapokoknya', 'sanagat', 'membantulh']",Operability
['bantu'],Operability
['bantu'],Operability
"['mudah', 'informasi', 'terimakasih']",Simplicity
['bagus'],Operability
['bantu'],Operability
['bantu'],Operability
"['bantu', 'sehat']",Operability
['good'],Operability
['bantu'],Operability
"['bantu', 'aplikasi']",Operability
"['moga', 'bantu']",Operability
"['sih', 'aplikasi', 'bikin', 'org', 'emossi', 'aja', 'knpa', 'gak', 'buka', 'pdhl', 'sdh', 'diperbharui', 'ttp', 'tdk', 'biya', 'coba', 'unistal', 'instal', 'gak', 'coba', 'jelaskaan']",Simplicity
['bantu'],Operability
"['bantu', 'dgn', 'aplikasi', 'dokter', 'ramah']",Operability
['good'],Operability
['muas'],Operability
"['bantu', 'tinggal', 'kebun', 'sawit', 'pergi', 'dokter', 'konsultasi', 'ahli', 'mudah', 'gratis', 'pasti', 'terima', 'kasih', 'halodoc', 'sukses', 'jaya']",Simplicity
"['bagus', 'bantu']",Operability
"['bantu', 'keep', 'healthy']",Operability
"['bagus', 'suka', 'bantu']",Operability
"['senang', 'dengn', 'apliaksi', 'halodoc', 'praktiss']",Execution Efficiency
"['mantap', 'batu']",Operability
"['bagus', 'banget']",Operability
"['aplikasi', 'bagussss']",Operability
"['puas', 'respon', 'yg', 'dokter', 'konsultasi', 'cepat', 'dokter', 'ramahpokonya', 'manfaat', 'keluh', 'yg', 'alami', 'pergi', 'rumah', 'sakit']",Execution Efficiency
['bantu'],Operability
"['terimakasihhalodoc', 'bantu']",Operability
"['dokter', 'sgt', 'bantu']",Operability
"['bantu', 'interaksi', 'yg', 'cpt', 'dlm', 'berkomunikasisemoga', 'manfaat', 'teman', 'yg', 'unduh', 'aplikasi']",Operability
['bantu'],Operability
"['konsultasi', 'yg', 'muas']",Operability
['bantu'],Operability
"['bantu', 'jg', 'aplikasi']",Operability
"['cepat', 'respond', 'nya']",Execution Efficiency
['bagus'],Operability
['muas'],Operability
['puas'],Operability
"['bagus', 'bantu', 'efektif', 'yg', 'daerah', 'susah', 'dokter']",Operability
['bantu'],Operability
['bantu'],Operability
"['sngattt', 'memuaskannnnn']",Operability
"['batu', 'manfaat']",Operability
"['aplikasi', 'bagus']",Operability
['muas'],Operability
"['ga', 'tidur', 'grgr', 'sakit', 'gigi', 'kasih', 'saran', 'minum', 'paracetamol', 'coba', 'lihat', 'efek', 'besok', 'kalo', 'bagus', 'bintang', 'hehehehe', 'btw', 'terimakasih', 'dokter']",Operability
['good'],Operability
['mantap'],Operability
['bantu'],Operability
['muas'],Operability
"['bantu', 'pertnyaan', 'keluh', 'sukses', 'halodoc']",Operability
['bantu'],Operability
"['bantu', 'konsultasi', 'cari', 'obat', 'mudah', 'butuh', 'darurat', 'terimakasih', 'halodoc']",Simplicity
['bantu'],Operability
['bantu'],Operability
"['memuaskanchat', 'ny', 'cepat', 'tanggap', 'dokter', 'ny', 'langsung']",Execution Efficiency
"['bagus', 'banget']",Operability
"['ok', 'bantu']",Operability
"['puas', 'aplikasi', 'snagat', 'bantu', 'yg', 'takut', 'temu', 'doc']",Operability
"['cepat', 'respon']",Execution Efficiency
['good'],Operability
"['respon', 'cepat', 'tks']",Execution Efficiency
['bantu'],Operability
"['respon', 'cepat', 'konsultasi', 'mudah', 'makasih', 'halodoc']",Simplicity
['bantu'],Operability
['mantap'],Operability
"['manfaat', 'coba', 'klo', 'gratis', 'ongkirdan', 'pilih', 'apotik', 'dekat']",Operability
"['cepat', 'tanggap']",Execution Efficiency
"['aplikasi', 'bantu']",Operability
"['terima', 'kasih', 'bantu']",Operability
['mantap'],Operability
['bantu'],Operability
['puas'],Operability
['bantu'],Operability
['manfaat'],Operability
['puas'],Operability
['bantu'],Operability
['mantap'],Operability
"['thats', 'good', 'aplikasi', 'the', 'respons', 'by', 'the', 'doctor', 'is', 'friendly']",Operability
['bantu'],Operability
['bantu'],Operability
"['bantu', 'konsultasi', 'dokter', 'antri', 'rumah', 'sakitdokternya', 'rama', 'jelas', 'mudah', 'mengertiterima', 'kasih']",Simplicity
['menbantu'],Operability
"['puas', 'layan', 'nya']",Operability
['good'],Operability
['good'],Operability
['bagus'],Operability
['bantu'],Operability
"['responsif', 'bantu', 'tinggal', 'konsultasi', 'bentar', 'langsung', 'kasih', 'resepga', 'antri']",Operability
['kerennn'],Operability
"['bantu', 'masyarakat']",Operability
['bagus'],Operability
['membantukeren'],Operability
"['bagus', 'bantu']",Operability
['bantu'],Operability
['bantu'],Operability
['bantu'],Operability
['bagus'],Operability
"['bagus', 'layan']",Operability
"['puas', 'bantu']",Operability
"['bagus', 'bantu']",Operability
"['mantap', 'layan']",Operability
['bagus'],Operability
"['bantu', 'terimakasih', 'halodoc']",Operability
"['bantu', 'dokter', 'ramah', 'cepat', 'tanggap']",Execution Efficiency
"['bantu', 'penjelasna', 'tangan', 'maslaah', 'sehat', 'praktis', 'langsung', 'rs', 'ngobrol', 'langsung', 'dokter']",Simplicity
['mudah'],Simplicity
['good'],Operability
"['dokter', 'fast', 'respon']",Execution Efficiency
"['konsultasi', 'moga', 'muas', 'konsultasi']",Operability
"['bantu', 'rekomendasi']",Operability
"['halodoc', 'bantu', 'ragu', 'konsultasi', 'dokter', 'yg', 'percaya', 'rumah', 'sakit', 'terimakasih', 'halodoc']",Operability
"['aplikasi', 'yg', 'mantap']",Operability
"['responsif', 'analisa', 'cepat']",Execution Efficiency
"['dokter', 'fast', 'respon', 'jelas', 'detail']",Simplicity
['manfaat'],Operability
['bantu'],Operability
"['apk', 'sgt', 'bgs', 'konsultasi', 'gratis', 'cepat']",Execution Efficiency
"['idni', 'hasil', 'nya', 'akurat', 'bantu']",Operability
"['fast', 'respon']",Execution Efficiency
"['bantu', 'dokter', 'langsung']",Operability
['bantu'],Operability
['bantu'],Operability
"['aplikasihnya', 'bagus', 'bantu', 'konsultasi', 'doc']",Operability
"['apa', 'rasa', 'konsultasi', 'layananya', 'cepat', 'nyaman', 'thanks', 'halodoc']",Execution Efficiency
"['alhamdulillah', 'manfaat', 'terimakasih', 'nya', 'apk', 'halodoc']",Operability
"['alhamdulillah', 'apk', 'bantu', 'ngobrol', 'langsung', 'dokter', 'fan', 'dokter', 'uwu']",Operability
['bantu'],Operability
"['lumayan', 'aplksinya', 'jdi', 'gk', 'capek', 'prgi', 'doktr', 'untk', 'konsultasitinggl', 'pake', 'aplksi', 'halodoc', 'mudah', 'brkomunikasi', 'lansung', 'dngn', 'dokter']",Simplicity
"['dokter', 'cepat', 'tanggap']",Execution Efficiency
"['dokter', 'ramaah', 'rapi', 'mudah', 'erti', 'tp', 'respon', 'acc', 'aplikasioinmen', 'lambat', 'but', 'overall', 'ok']",Simplicity
"['terimakasih', 'halodoc', 'saran', 'bantu']",Operability
['manfaat'],Operability
"['suka', 'bgt', 'aplikasi', 'bantu', 'fast', 'respon']",Execution Efficiency
"['dokter', 'pilih', 'good']",Operability
"['puas', 'banget', 'dokter', 'nya', 'ramah', 'respon', 'nya', 'cepat']",Execution Efficiency
['bantu'],Operability
"['bantu', 'dokter', 'bgt', 'terima', 'kasih', 'halodoc']",Operability
['membantuterimakasih'],Operability
"['udh', 'kali', 'konsul', 'dokter', 'halodoc', 'yg', 'dokter', 'nggk', 'ramah', 'trus', 'nggk', 'puas', 'jawab', 'konsul', 'yg', 'alhamdulillah', 'dokter', 'ramah', 'puas', 'dgn', 'jwbn', 'nya', 'trims', 'halodoc']",Operability
